cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
1548943,D002211,Capsaicin,PPARGC1A,10891,Mus musculus,10090,Capsaicin results in increased expression of PPARGC1A mRNA,19798065
1548943,D002211,Capsaicin,PPARGC1A,10891,Rattus norvegicus,10116,Capsaicin promotes the reaction [Dietary Fats results in increased expression of PPARGC1A mRNA],20359164
2723949,D013853,Thioacetamide,PPARGC1A,10891,Cavia porcellus,10141,Thioacetamide results in decreased expression of PPARGC1A mRNA,34492290
2733526,D013629,Tamoxifen,PPARGC1A,10891,Homo sapiens,9606,[Tamoxifen co-treated with bisphenol A] results in increased expression of PPARGC1A mRNA,30467747
2733526,D013629,Tamoxifen,PPARGC1A,10891,Homo sapiens,9606,Tamoxifen inhibits the reaction [PPARGC1A protein binds to ESRRG protein],16889744
2733526,D013629,Tamoxifen,PPARGC1A,10891,Homo sapiens,9606,Tamoxifen inhibits the reaction [Quercetin results in increased expression of PPARGC1A mRNA]|Tamoxifen results in decreased expression of PPARGC1A mRNA,32530119
2733526,D013629,Tamoxifen,PPARGC1A,10891,Homo sapiens,9606,Tamoxifen results in increased expression of PPARGC1A mRNA,27089845
2773624,C104672,4-hydroxyisoleucine,PPARGC1A,10891,Rattus norvegicus,10116,4-hydroxyisoleucine results in increased expression of PPARGC1A mRNA,25454462
2777391,C458508,T 0070907,PPARGC1A,10891,Homo sapiens,9606,T 0070907 inhibits the reaction [Dronabinol inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of PPARGC1A protein]],27366949
2827646,C439060,sirtinol,PPARGC1A,10891,Homo sapiens,9606,sirtinol inhibits the reaction [Melatonin inhibits the reaction [Cadmium results in increased acetylation of PPARGC1A protein]]|sirtinol inhibits the reaction [Melatonin inhibits the reaction [Cadmium Chloride results in increased acetylation of PPARGC1A protein]],25159133
2827646,C439060,sirtinol,PPARGC1A,10891,Mus musculus,10090,sirtinol inhibits the reaction [genipin inhibits the reaction [[Blood Glucose deficiency co-treated with Oxygen deficiency] results in decreased expression of PPARGC1A protein]],28477916
2827646,C439060,sirtinol,PPARGC1A,10891,Rattus norvegicus,10116,sirtinol inhibits the reaction [Resveratrol results in increased expression of PPARGC1A protein],24395567
3006531,C113580,U 0126,PPARGC1A,10891,Homo sapiens,9606,U 0126 inhibits the reaction [Calcitriol inhibits the reaction [PPARGC1A protein binds to CYP7A1 mRNA]],20371703
3032771,C013835,benphothiamine,PPARGC1A,10891,Mus musculus,10090,benphothiamine inhibits the reaction [MAPT protein results in decreased expression of PPARGC1A protein],29860433
3825829,C549041,"3-(2,4-dichloro-5-methoxyphenyl)-2-sulfanyl-4(3H)-quinazolinone",PPARGC1A,10891,Homo sapiens,9606,"3-(2,4-dichloro-5-methoxyphenyl)-2-sulfanyl-4(3H)-quinazolinone inhibits the reaction [Doxorubicin results in decreased expression of PPARGC1A protein]",29729358
4521392,C459179,"4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide",PPARGC1A,10891,Homo sapiens,9606,"[NOG protein co-treated with Valproic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in increased expression of PPARGC1A mRNA|[NOG protein co-treated with Phenylmercuric Acetate co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in increased expression of PPARGC1A mRNA",27188386
5113032,C550547,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide",PPARGC1A,10891,Homo sapiens,9606,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [ACACB protein affects the reaction [Glucose results in decreased expression of PPARGC1A protein]]",33957017
5113032,C550547,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide",PPARGC1A,10891,Mus musculus,10090,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Resveratrol inhibits the reaction [manganese chloride promotes the reaction [PPARGC1A protein binds to DNM1L promoter]]]|6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Resveratrol inhibits the reaction [manganese chloride results in increased acetylation of PPARGC1A protein]]",34738708
5113032,C550547,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide",PPARGC1A,10891,Rattus norvegicus,10116,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [betanin inhibits the reaction [Cisplatin results in decreased expression of PPARGC1A mRNA]]|6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [betanin inhibits the reaction [Cisplatin results in increased acetylation of PPARGC1A protein]]",33661552
5280343,D011794,Quercetin,PPARGC1A,10891,Homo sapiens,9606,Quercetin results in decreased expression of PPARGC1A mRNA,21632981
5280343,D011794,Quercetin,PPARGC1A,10891,Homo sapiens,9606,Quercetin results in increased expression of PPARGC1A mRNA|Tamoxifen inhibits the reaction [Quercetin results in increased expression of PPARGC1A mRNA],32530119
5280343,D011794,Quercetin,PPARGC1A,10891,Mus musculus,10090,Quercetin affects the reaction [Catechin affects the expression of PPARGC1A mRNA],26363153
5280343,D011794,Quercetin,PPARGC1A,10891,Mus musculus,10090,Quercetin inhibits the reaction [Dietary Fats results in decreased expression of PPARGC1A mRNA],24586721
5280343,D011794,Quercetin,PPARGC1A,10891,Mus musculus,10090,Quercetin results in increased expression of PPARGC1A mRNA,19211721
5280343,D011794,Quercetin,PPARGC1A,10891,Mus musculus,10090,[Resveratrol co-treated with Quercetin co-treated with Phytic Acid] results in increased expression of PPARGC1A mRNA,18657603
5280343,D011794,Quercetin,PPARGC1A,10891,Rattus norvegicus,10116,Quercetin inhibits the reaction [aluminum lactate results in decreased expression of PPARGC1A protein]|Quercetin inhibits the reaction [aluminum lactate results in decreased expression of PPARGC1A mRNA],26493151
5280450,D019787,Linoleic Acid,PPARGC1A,10891,Homo sapiens,9606,Linoleic Acid results in increased expression of PPARGC1A mRNA,23056435
5280453,C118756,dihydroxy-vitamin D3,PPARGC1A,10891,Homo sapiens,9606,dihydroxy-vitamin D3 promotes the reaction [[VDR protein binds to RXRA protein] which binds to PPARGC1A protein modified form],20947021
5280453,D002117,Calcitriol,PPARGC1A,10891,Homo sapiens,9606,[Calcitriol binds to and results in increased activity of VDR protein] promotes the reaction [VDR protein binds to PPARGC1A protein]|[Calcitriol binds to and results in increased activity of VDR protein] results in decreased activity of [HNF4A protein co-treated with PPARGC1A protein]|Calcitriol inhibits the reaction [PPARGC1A protein binds to CYP7A1 promoter],19106115
5280453,D002117,Calcitriol,PPARGC1A,10891,Homo sapiens,9606,[Calcitriol results in increased activity of [VDR protein co-treated with RXRA protein]] inhibits the reaction [PPARGC1A protein results in increased expression of CYP7A1 mRNA]|Calcitriol inhibits the reaction [PPARGC1A protein binds to CYP7A1 mRNA]|PPARGC1A protein promotes the reaction [[Calcitriol results in increased activity of [VDR protein co-treated with RXRA protein]] which results in increased expression of CYP24A1 mRNA]|NCOR2 protein promotes the reaction [[Calcitriol results in increased activity of [VDR protein co-treated with RXRA protein]] inhibits the reaction [PPARGC1A protein results in increased expression of CYP7A1 mRNA]]|PPARGC1A protein promotes the reaction [Calcitriol promotes the reaction [VDR protein binds to HNF4A protein]]|Calcitriol promotes the reaction [VDR protein binds to PPARGC1A protein]|U 0126 inhibits the reaction [Calcitriol inhibits the reaction [PPARGC1A protein binds to CYP7A1 mRNA]]|NCOR1 protein promotes the reaction [[Calcitriol results in increased activity of [VDR protein co-treated with RXRA protein]] inhibits the reaction [PPARGC1A protein results in increased expression of CYP7A1 mRNA]],20371703
5280453,D002117,Calcitriol,PPARGC1A,10891,Rattus norvegicus,10116,Calcitriol results in increased expression of PPARGC1A protein|2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [Calcitriol results in increased expression of PPARGC1A protein],30194976
5280453,D002117,Calcitriol,PPARGC1A,10891,NULL,NULL,Calcitriol promotes the reaction [VDR protein binds to PPARGC1A protein],15908514
5280793,D004872,Ergocalciferols,PPARGC1A,10891,Homo sapiens,9606,Ergocalciferols results in increased expression of PPARGC1A mRNA,23056435
5280805,D005419,Flavonoids,PPARGC1A,10891,Homo sapiens,9606,Acetylcysteine inhibits the reaction [Flavonoids results in increased expression of PPARGC1A protein]|Flavonoids results in increased expression of PPARGC1A protein,23063593
5280863,C006552,kaempferol,PPARGC1A,10891,Homo sapiens,9606,kaempferol results in increased expression of PPARGC1A mRNA,17327447
5280953,D006247,Harmine,PPARGC1A,10891,Mus musculus,10090,Harmine results in increased expression of PPARGC1A protein|Harmine affects the reaction [Dietary Fats affects the expression of PPARGC1A mRNA],27805061
5280961,D019833,Genistein,PPARGC1A,10891,NULL,NULL,Genistein promotes the reaction [PPARGC1A protein binds to PPARG protein],30920877
5281647,C013592,mangiferin,PPARGC1A,10891,Mus musculus,10090,[mangiferin co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS1 protein] results in increased expression of PPARGC1A protein|[mangiferin co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS1 protein] results in increased expression of PPARGC1A mRNA,32417366
5281675,C065886,orientin,PPARGC1A,10891,Mus musculus,10090,orientin inhibits the reaction [Tetrachlorodibenzodioxin results in decreased expression of PPARGC1A protein],32044341
5281717,C034912,puag-haad,PPARGC1A,10891,Mus musculus,10090,puag-haad results in increased expression of PPARGC1A protein|puag-haad results in increased expression of PPARGC1A mRNA,30577593
5281727,C107773,pterostilbene,PPARGC1A,10891,Homo sapiens,9606,pterostilbene results in increased expression of PPARGC1A mRNA,26443543
5281764,C100435,chicoric acid,PPARGC1A,10891,Rattus norvegicus,10116,chicoric acid results in increased expression of PPARGC1A mRNA,24244361
5281793,C066201,salvianolic acid A,PPARGC1A,10891,Mus musculus,10090,salvianolic acid A inhibits the reaction [Arsenic Trioxide results in decreased expression of PPARGC1A protein],29867492
5281807,C033607,puerarin,PPARGC1A,10891,Rattus norvegicus,10116,puerarin inhibits the reaction [[cadmium acetate results in increased abundance of Cadmium] which results in decreased expression of PPARGC1A protein],33404196
5281855,D004610,Ellagic Acid,PPARGC1A,10891,Mus musculus,10090,Ellagic Acid results in decreased expression of PPARGC1A mRNA|Ellagic Acid inhibits the reaction [sodium arsenate results in increased expression of PPARGC1A mRNA],30503583
5282411,D011464,Epoprostenol,PPARGC1A,10891,Homo sapiens,9606,Epoprostenol results in increased expression of PPARGC1A mRNA,23056435
5284373,D016572,Cyclosporine,PPARGC1A,10891,Homo sapiens,9606,Cyclosporine results in decreased expression of PPARGC1A mRNA,20106945|25562108|27089845|27989131
5284373,D016572,Cyclosporine,PPARGC1A,10891,Mus musculus,10090,Cyclosporine results in decreased expression of PPARGC1A mRNA,19770486
5284373,D016572,Cyclosporine,PPARGC1A,10891,Rattus norvegicus,10116,Cyclosporine inhibits the reaction [Ionomycin results in increased expression of PPARGC1A mRNA],17516843
5284461,D013605,T-2 Toxin,PPARGC1A,10891,Mus musculus,10090,"6-hydroxy-2,5,7,8-tetramethylchroman-2-carboxylic acid inhibits the reaction [T-2 Toxin results in decreased expression of PPARGC1A protein]|T-2 Toxin results in decreased expression of PPARGC1A protein",27363784
5284461,D013605,T-2 Toxin,PPARGC1A,10891,Rattus norvegicus,10116,T-2 Toxin results in increased expression of PPARGC1A mRNA,29870751
5288209,D017313,Fenretinide,PPARGC1A,10891,Mus musculus,10090,Fenretinide results in increased expression of PPARGC1A mRNA,28973697
5310993,C027696,acipimox,PPARGC1A,10891,Homo sapiens,9606,acipimox results in increased expression of PPARGC1A mRNA,25352640
5311006,C119325,arachidonyl-2-chloroethylamide,PPARGC1A,10891,Mus musculus,10090,arachidonyl-2-chloroethylamide results in decreased expression of PPARGC1A mRNA|FOXO1 protein affects the reaction [arachidonyl-2-chloroethylamide results in decreased expression of PPARGC1A mRNA],26847930
5311097,C109453,LY 344864,PPARGC1A,10891,Mus musculus,10090,LY 344864 results in increased expression of PPARGC1A mRNA|LY 344864 inhibits the reaction [Oxidopamine results in decreased expression of PPARGC1A protein],29057453
5311333,D002922,Ciguatoxins,PPARGC1A,10891,Mus musculus,10090,Ciguatoxins affects the expression of PPARGC1A mRNA,18353800
5312126,C063302,KN 62,PPARGC1A,10891,Rattus norvegicus,10116,KN 62 affects the reaction [Ionomycin results in increased expression of PPARGC1A mRNA],17516843
5315263,C054133,casticin,PPARGC1A,10891,Mus musculus,10090,casticin results in decreased expression of PPARGC1A mRNA,28444820
5315615,C530393,rosemarinic acid,PPARGC1A,10891,Homo sapiens,9606,rosemarinic acid affects the reaction [[Rosiglitazone co-treated with TF protein co-treated with INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Hydrocortisone co-treated with Triiodothyronine] results in increased expression of PPARGC1A mRNA],33476690
5318997,C056599,icariin,PPARGC1A,10891,Mus musculus,10090,icariin results in increased expression of PPARGC1A mRNA|icariin results in increased expression of PPARGC1A protein,17883938
5318997,C056599,icariin,PPARGC1A,10891,Rattus norvegicus,10116,icariin inhibits the reaction [Rotenone results in decreased expression of PPARGC1A protein]|Histone Deacetylase Inhibitors inhibits the reaction [icariin inhibits the reaction [Rotenone results in decreased expression of PPARGC1A protein]],31251943
5329102,D000077210,Sunitinib,PPARGC1A,10891,Mus musculus,10090,Sunitinib results in decreased expression of PPARGC1A protein,30031043
5357402,C030665,triphenyltin,PPARGC1A,10891,Homo sapiens,9606,triphenyltin results in decreased expression of PPARGC1A protein,31765896
5359596,D001151,Arsenic,PPARGC1A,10891,Homo sapiens,9606,Arsenic results in increased expression of PPARGC1A protein|Arsenic results in increased expression of PPARGC1A mRNA,21514422
5359596,D001151,Arsenic,PPARGC1A,10891,Mus musculus,10090,[sodium arsenite results in increased abundance of Arsenic] which results in decreased expression of PPARGC1A protein,32045263
5388962,D004656,Enalapril,PPARGC1A,10891,Rattus norvegicus,10116,Enalapril results in increased expression of PPARGC1A mRNA,18765277
5461123,D012825,Silicon,PPARGC1A,10891,Mus musculus,10090,[Thioctic Acid co-treated with Silicon] results in increased expression of PPARGC1A protein,34252510
5462310,D037742,"Nanotubes, Carbon",PPARGC1A,10891,Mus musculus,10090,"Nanotubes, Carbon analog results in decreased expression of PPARGC1A mRNA",25554681
5462310,D037742,"Nanotubes, Carbon",PPARGC1A,10891,Mus musculus,10090,"Nanotubes, Carbon results in decreased expression of PPARGC1A mRNA",25554681|32976959
5484725,C026777,ICI 118551,PPARGC1A,10891,Mus musculus,10090,ICI 118551 results in decreased expression of PPARGC1A mRNA,17446185
5486195,C050950,tetrakis(N-methyl-4-pyridiniumyl)porphine manganese(III) complex,PPARGC1A,10891,Mus musculus,10090,tetrakis(N-methyl-4-pyridiniumyl)porphine manganese(III) complex inhibits the reaction [Ethanol results in decreased expression of PPARGC1A protein],28962519
6112114,C469328,kresoxim-methyl,PPARGC1A,10891,Homo sapiens,9606,kresoxim-methyl inhibits the reaction [PPARGC1A protein results in increased activity of ESRRA protein],30818834
6326970,D012643,Selenium,PPARGC1A,10891,Mus musculus,10090,Selenium results in decreased expression of PPARGC1A mRNA,28810182
6422843,C513428,pyrachlostrobin,PPARGC1A,10891,Homo sapiens,9606,pyrachlostrobin inhibits the reaction [PPARGC1A protein results in increased activity of ESRRA protein],30818834
6438135,C061091,lithospermate B,PPARGC1A,10891,Rattus norvegicus,10116,lithospermate B inhibits the reaction [bisphenol A results in decreased expression of PPARGC1A protein],34165232
6438587,C075809,1-stearoyl-2-arachidonoylglycerol,PPARGC1A,10891,Homo sapiens,9606,1-stearoyl-2-arachidonoylglycerol results in increased expression of PPARGC1A mRNA,23056435
6451798,C000598619,trilobatin,PPARGC1A,10891,Rattus norvegicus,10116,trilobatin inhibits the reaction [Hydrogen Peroxide results in decreased expression of PPARGC1A protein],30104959
6509863,C092451,CGP 52608,PPARGC1A,10891,Homo sapiens,9606,CGP 52608 promotes the reaction [RORA protein binds to PPARGC1A gene],28238834
6518171,C120099,GW 1929,PPARGC1A,10891,Homo sapiens,9606,GW 1929 promotes the reaction [PPARGC1A protein binds to PPARG protein],32407875
6912226,D015759,Ionomycin,PPARGC1A,10891,Oryctolagus cuniculus,9986,[Tetradecanoylphorbol Acetate co-treated with Ionomycin] results in decreased expression of PPARGC1A mRNA,25613284
6912226,D015759,Ionomycin,PPARGC1A,10891,Rattus norvegicus,10116,Ionomycin results in increased expression of PPARGC1A mRNA|Cyclosporine inhibits the reaction [Ionomycin results in increased expression of PPARGC1A mRNA]|KN 62 affects the reaction [Ionomycin results in increased expression of PPARGC1A mRNA],17516843
6918141,C547512,eldecalcitol,PPARGC1A,10891,Homo sapiens,9606,eldecalcitol promotes the reaction [[VDR protein binds to RXRA protein] which binds to PPARGC1A protein modified form],20947021
6918788,C488234,XCT790,PPARGC1A,10891,Homo sapiens,9606,XCT790 results in decreased expression of PPARGC1A protein,19464277
6918840,C025474,rebaudioside A,PPARGC1A,10891,Mus musculus,10090,rebaudioside A affects the reaction [[LEP protein co-treated with LDLR protein] affects the expression of PPARGC1A mRNA],25554529
7045767,D000108,Acetylcarnitine,PPARGC1A,10891,Homo sapiens,9606,Acetylcarnitine results in increased expression of PPARGC1A protein|[Acetylcarnitine co-treated with Thioctic Acid] results in increased expression of PPARGC1A protein,20414966
7203539,C502354,lithocholic acid acetate,PPARGC1A,10891,Homo sapiens,9606,lithocholic acid acetate promotes the reaction [VDR protein binds to PPARGC1A protein]|[lithocholic acid acetate results in increased activity of [VDR protein co-treated with RXRA protein]] inhibits the reaction [PPARGC1A protein results in increased expression of CYP7A1 mRNA]|NCOR2 protein promotes the reaction [[lithocholic acid acetate results in increased activity of [VDR protein co-treated with RXRA protein]] inhibits the reaction [PPARGC1A protein results in increased expression of CYP7A1 mRNA]]|NCOR1 protein promotes the reaction [[lithocholic acid acetate results in increased activity of [VDR protein co-treated with RXRA protein]] inhibits the reaction [PPARGC1A protein results in increased expression of CYP7A1 mRNA]]|PPARGC1A protein promotes the reaction [[lithocholic acid acetate results in increased activity of [VDR protein co-treated with RXRA protein]] which results in increased expression of CYP24A1 mRNA]|lithocholic acid acetate inhibits the reaction [PPARGC1A protein binds to CYP7A1 mRNA]|PPARGC1A protein promotes the reaction [lithocholic acid acetate promotes the reaction [VDR protein binds to HNF4A protein]],20371703
7203539,C502354,lithocholic acid acetate,PPARGC1A,10891,Homo sapiens,9606,lithocholic acid acetate inhibits the reaction [PPARGC1A protein binds to CYP7A1 promoter],19106115
9576412,C415144,fenpyroximate,PPARGC1A,10891,Homo sapiens,9606,fenpyroximate inhibits the reaction [PPARGC1A protein results in increased activity of ESRRA protein],30818834
9577124,C433984,ST 1481,PPARGC1A,10891,Homo sapiens,9606,ST 1481 inhibits the reaction [PPARGC1A protein results in increased activity of ESRRA protein],30818834
9578570,C467051,trifloxystrobin,PPARGC1A,10891,Homo sapiens,9606,trifloxystrobin inhibits the reaction [PPARGC1A protein results in increased activity of ESRRA protein],30818834
9803963,C425931,GW 501516,PPARGC1A,10891,Homo sapiens,9606,GW 501516 results in increased expression of PPARGC1A mRNA,23056435
9803963,C425931,GW 501516,PPARGC1A,10891,Mus musculus,10090,[GW 501516 co-treated with PPARD protein] results in increased expression of PPARGC1A mRNA|GW 501516 results in increased expression of PPARGC1A mRNA,17275789
9817274,C000601074,sappanone A,PPARGC1A,10891,Rattus norvegicus,10116,dorsomorphin inhibits the reaction [sappanone A inhibits the reaction [[Oxygen deficiency co-treated with Oxygen] results in decreased expression of PPARGC1A protein]]|sappanone A inhibits the reaction [[Oxygen deficiency co-treated with Oxygen] results in decreased expression of PPARGC1A protein],34358556
9845965,C480767,SB219994,PPARGC1A,10891,NULL,NULL,SB219994 binds to and results in increased activity of PPARGC1A protein,22070604
9848818,C031655,ursodoxicoltaurine,PPARGC1A,10891,Homo sapiens,9606,ursodoxicoltaurine inhibits the reaction [Glucosamine results in decreased expression of PPARGC1A mRNA]|ursodoxicoltaurine inhibits the reaction [Glucosamine results in decreased expression of PPARGC1A protein],20165829
9863341,C430898,AGN 194204,PPARGC1A,10891,Mus musculus,10090,AGN 194204 results in increased expression of PPARGC1A mRNA,16513826
9887712,C529054,dapagliflozin,PPARGC1A,10891,Rattus norvegicus,10116,[Atorvastatin co-treated with dapagliflozin] inhibits the reaction [[Fructose co-treated with Dietary Fats] results in decreased expression of PPARGC1A protein]|dapagliflozin inhibits the reaction [[Fructose co-treated with Dietary Fats] results in decreased expression of PPARGC1A protein],32259528
9888075,C097869,"3-(2-ethylphenoxy)-1-(1,2,3,4-tetrahydronaphth-1-ylamino)-2-propanol oxalate",PPARGC1A,10891,Mus musculus,10090,"3-(2-ethylphenoxy)-1-(1,2,3,4-tetrahydronaphth-1-ylamino)-2-propanol oxalate inhibits the reaction [Nebivolol results in increased expression of PPARGC1A protein]",23886954
9913268,C473217,8-(4-chloro-phenylthio)-2'-O-methyladenosine-3'-5'-cyclic monophosphate,PPARGC1A,10891,Homo sapiens,9606,8-(4-chloro-phenylthio)-2'-O-methyladenosine-3'-5'-cyclic monophosphate results in increased expression of PPARGC1A mRNA,23056435
9918693,C097367,ginsenoside Rg3,PPARGC1A,10891,Rattus norvegicus,10116,ginsenoside Rg3 results in increased expression of PPARGC1A mRNA,30144466
9956119,C473711,Chir 99021,PPARGC1A,10891,Mus musculus,10090,Chir 99021 results in increased expression of PPARGC1A mRNA|Chir 99021 promotes the reaction [GSK3B protein affects the expression of PPARGC1A protein]|Chir 99021 results in increased expression of PPARGC1A protein,29883716
10096344,D000069476,Linagliptin,PPARGC1A,10891,Mus musculus,10090,Linagliptin inhibits the reaction [Cisplatin results in decreased expression of PPARGC1A protein],32567747
10096344,D000069476,Linagliptin,PPARGC1A,10891,Rattus norvegicus,10116,Linagliptin inhibits the reaction [Acetic Acid results in decreased expression of PPARGC1A mRNA],35122774
10195666,C121876,imisopasem manganese,PPARGC1A,10891,Rattus norvegicus,10116,imisopasem manganese inhibits the reaction [Alloxan results in decreased expression of PPARGC1A protein]|imisopasem manganese results in decreased expression of PPARGC1A protein,28483572
10460379,D056572,Histone Deacetylase Inhibitors,PPARGC1A,10891,Rattus norvegicus,10116,Histone Deacetylase Inhibitors results in decreased expression of PPARGC1A protein|Histone Deacetylase Inhibitors inhibits the reaction [icariin inhibits the reaction [Rotenone results in decreased expression of PPARGC1A protein]],31251943
11048796,C550006,fluoxastrobin,PPARGC1A,10891,Homo sapiens,9606,fluoxastrobin inhibits the reaction [PPARGC1A protein results in increased activity of ESRRA protein],30818834
11285653,C556557,picoxystrobin,PPARGC1A,10891,Homo sapiens,9606,picoxystrobin inhibits the reaction [PPARGC1A protein results in increased activity of ESRRA protein],30818834
11388332,C429014,mitoquinone,PPARGC1A,10891,Rattus norvegicus,10116,mitoquinone inhibits the reaction [SOD2 mutant form results in increased expression of PPARGC1A protein],24563852
11524144,C516138,dorsomorphin,PPARGC1A,10891,Rattus norvegicus,10116,dorsomorphin inhibits the reaction [sappanone A inhibits the reaction [[Oxygen deficiency co-treated with Oxygen] results in decreased expression of PPARGC1A protein]],34358556
11524144,C516138,dorsomorphin,PPARGC1A,10891,Rattus norvegicus,10116,dorsomorphin inhibits the reaction [AICA ribonucleotide results in increased expression of PPARGC1A mRNA]|dorsomorphin inhibits the reaction [Resveratrol results in increased expression of PPARGC1A mRNA],20438809
11524144,C516138,dorsomorphin,PPARGC1A,10891,Rattus norvegicus,10116,dorsomorphin inhibits the reaction [Aminoimidazole Carboxamide analog promotes the reaction [Lipopolysaccharides results in increased expression of PPARGC1A protein]]|dorsomorphin results in increased expression of PPARGC1A protein,19853624
11524144,C516138,dorsomorphin,PPARGC1A,10891,Mus musculus,10090,dorsomorphin promotes the reaction [AICA ribonucleotide results in decreased expression of PPARGC1A mRNA]|dorsomorphin inhibits the reaction [Metformin results in increased expression of PPARGC1A mRNA],24428821
11524144,C516138,dorsomorphin,PPARGC1A,10891,Rattus norvegicus,10116,dorsomorphin inhibits the reaction [25-hydroxyprotopanaxadiol results in increased phosphorylation of PPARGC1A protein],33676887
11524144,C516138,dorsomorphin,PPARGC1A,10891,Homo sapiens,9606,dorsomorphin inhibits the reaction [ginsenoside Rg2 results in decreased expression of PPARGC1A mRNA],22062806
11524144,C516138,dorsomorphin,PPARGC1A,10891,Homo sapiens,9606,"dorsomorphin inhibits the reaction [GW9508 inhibits the reaction [malondialdehyde-low density lipoprotein, human results in decreased expression of PPARGC1A mRNA]]|dorsomorphin inhibits the reaction [GW9508 inhibits the reaction [malondialdehyde-low density lipoprotein, human results in decreased expression of PPARGC1A protein]]",32347098
11524144,C516138,dorsomorphin,PPARGC1A,10891,Homo sapiens,9606,dorsomorphin promotes the reaction [tert-Butylhydroperoxide results in decreased expression of PPARGC1A protein]|dorsomorphin inhibits the reaction [Resveratrol inhibits the reaction [tert-Butylhydroperoxide results in decreased expression of PPARGC1A protein]],25522270
11524144,C516138,dorsomorphin,PPARGC1A,10891,Homo sapiens,9606,"[NOG protein co-treated with Valproic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in increased expression of PPARGC1A mRNA|[NOG protein co-treated with Phenylmercuric Acetate co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in increased expression of PPARGC1A mRNA",27188386
11556711,C524865,carfilzomib,PPARGC1A,10891,Homo sapiens,9606,carfilzomib inhibits the reaction [PPARGC1A protein results in increased activity of ESRRA protein],30818834
11581936,C545121,2-((4-(1-methyl-4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy)methyl)quinoline,PPARGC1A,10891,Homo sapiens,9606,2-((4-(1-methyl-4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy)methyl)quinoline results in increased expression of PPARGC1A mRNA,27247380
11595431,C515630,GW9508,PPARGC1A,10891,Homo sapiens,9606,"GW9508 inhibits the reaction [malondialdehyde-low density lipoprotein, human results in decreased expression of PPARGC1A mRNA]|N-(2-(4-bromocinnamylamino)ethyl)-5-isoquinolinesulfonamide inhibits the reaction [GW9508 inhibits the reaction [malondialdehyde-low density lipoprotein, human results in decreased expression of PPARGC1A protein]]|GW9508 inhibits the reaction [malondialdehyde-low density lipoprotein, human results in decreased expression of PPARGC1A protein]|dorsomorphin inhibits the reaction [GW9508 inhibits the reaction [malondialdehyde-low density lipoprotein, human results in decreased expression of PPARGC1A protein]]|N-(2-(4-bromocinnamylamino)ethyl)-5-isoquinolinesulfonamide inhibits the reaction [GW9508 inhibits the reaction [malondialdehyde-low density lipoprotein, human results in decreased expression of PPARGC1A mRNA]]|dorsomorphin inhibits the reaction [GW9508 inhibits the reaction [malondialdehyde-low density lipoprotein, human results in decreased expression of PPARGC1A mRNA]]",32347098
11629084,C076944,salvianolic acid B,PPARGC1A,10891,Rattus norvegicus,10116,salvianolic acid B inhibits the reaction [Ethanol results in increased acetylation of PPARGC1A protein],24769256
11688533,C583365,"N-(2-(1,1'-bicyclopropyl)-2-ylphenyl)-3-(difluoromethyl)-1-methyl-1H-pyrazole-4-carboxamide",PPARGC1A,10891,Mus musculus,10090,"N-(2-(1,1'-bicyclopropyl)-2-ylphenyl)-3-(difluoromethyl)-1-methyl-1H-pyrazole-4-carboxamide results in increased expression of PPARGC1A mRNA|N-(2-(1,1'-bicyclopropyl)-2-ylphenyl)-3-(difluoromethyl)-1-methyl-1H-pyrazole-4-carboxamide results in decreased expression of PPARGC1A mRNA",29244179
