cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
5386591,C048980,ajoene,PPARG,5468,Homo sapiens,9606,ajoene analog results in increased expression of PPARG protein|ajoene analog promotes the reaction [RELA protein binds to PPARG protein],27449564
5388962,D004656,Enalapril,PPARG,5468,Rattus norvegicus,10116,Enalapril inhibits the reaction [Isoproterenol results in decreased expression of PPARG protein],30623541
5388962,D004656,Enalapril,PPARG,5468,Rattus norvegicus,10116,Enalapril results in decreased expression of PPARG protein,19225048
5458510,C043247,3-acetyldeoxynivalenol,PPARG,5468,Homo sapiens,9606,3-acetyldeoxynivalenol results in decreased activity of PPARG protein,27481073
5460048,D014280,Triglycerides,PPARG,5468,Rattus norvegicus,10116,[Pioglitazone binds to and results in increased activity of PPARG protein] promotes the reaction [Dietary Fats results in increased abundance of Triglycerides],19403437
5460048,D014280,Triglycerides,PPARG,5468,Rattus norvegicus,10116,[Pioglitazone results in increased activity of PPARG protein] which results in decreased abundance of Triglycerides,19439812
5460048,D014280,Triglycerides,PPARG,5468,Rattus norvegicus,10116,[[[Troglitazone binds to and results in increased activity of PPARG protein] which results in decreased localization of and results in decreased activity of SREBF1 protein] which results in decreased expression of FASN mRNA] which results in decreased abundance of Triglycerides|[Thiazolidinediones binds to and results in increased activity of PPARG protein] which results in decreased abundance of Triglycerides,19248225
5462310,D037742,"Nanotubes, Carbon",PPARG,5468,Homo sapiens,9606,"Nanotubes, Carbon results in increased expression of PPARG mRNA",23634900
5462310,D037742,"Nanotubes, Carbon",PPARG,5468,Homo sapiens,9606,"Nanotubes, Carbon results in increased expression of PPARG protein",23634900|32649966
5462310,D037742,"Nanotubes, Carbon",PPARG,5468,Homo sapiens,9606,"PPARG protein affects the reaction [Nanotubes, Carbon results in increased expression of PLIN2 protein]",32649966
5462310,D037742,"Nanotubes, Carbon",PPARG,5468,Mus musculus,10090,"Nanotubes, Carbon analog results in decreased expression of PPARG mRNA|Nanotubes, Carbon results in decreased expression of PPARG mRNA",25554681
5462310,D037742,"Nanotubes, Carbon",PPARG,5468,Mus musculus,10090,"Nanotubes, Carbon analog results in increased expression of PPARG mRNA",25620056
5462310,D037742,"Nanotubes, Carbon",PPARG,5468,Mus musculus,10090,"Nanotubes, Carbon results in increased expression of PPARG mRNA",25926378
5462310,D053260,Soot,PPARG,5468,Homo sapiens,9606,Soot results in decreased activity of PPARG protein|[Soot co-treated with Benzo(a)pyrene] results in decreased activity of PPARG protein|PPARG protein affects the susceptibility to Soot,24464499
5463781,C076154,dimethomorph,PPARG,5468,Homo sapiens,9606,dimethomorph binds to and results in increased activity of PPARG protein,33049310
5469424,C050229,demethoxycurcumin,PPARG,5468,Homo sapiens,9606,demethoxycurcumin binds to PPARG protein,15713005
5472495,C025463,sulindac sulfone,PPARG,5468,Homo sapiens,9606,[sulindac sulfone results in increased activity of PPARG protein] promotes the reaction [PPARG protein binds to SAT1 enhancer]|PPARG protein promotes the reaction [sulindac sulfone results in increased expression of SAT1 mRNA],14506281
5472495,C025463,sulindac sulfone,PPARG,5468,Homo sapiens,9606,sulindac sulfone results in increased expression of PPARG mRNA,11948457
5481350,D000068698,Tenofovir,PPARG,5468,Homo sapiens,9606,Tenofovir affects the expression of PPARG mRNA,20032539
5488186,C026423,"3,8-dihydroxy-6H-dibenzo(b,d)pyran-6-one",PPARG,5468,Homo sapiens,9606,"3,8-dihydroxy-6H-dibenzo(b,d)pyran-6-one results in increased expression of PPARG protein",23811531
5497111,C017585,oleoyl-coenzyme A,PPARG,5468,Homo sapiens,9606,oleoyl-coenzyme A binds to and results in increased activity of PPARG protein,11139385
5497152,C032881,lysophosphatidic acid,PPARG,5468,NULL,NULL,lysophosphatidic acid analog binds to and results in increased activity of PPARG protein,16321982
5708351,C495626,"14-deoxy-11,12-didehydroandrographolide",PPARG,5468,Mus musculus,10090,"14-deoxy-11,12-didehydroandrographolide inhibits the reaction [[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS1 protein] results in increased expression of PPARG mRNA]|14-deoxy-11,12-didehydroandrographolide inhibits the reaction [[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS1 protein] results in increased expression of PPARG protein]",30248417
6026790,D004075,Diglycerides,PPARG,5468,Rattus norvegicus,10116,[Pioglitazone binds to and results in increased activity of PPARG protein] promotes the reaction [Dietary Fats results in increased abundance of Diglycerides],19403437
6026790,D004075,Diglycerides,PPARG,5468,Rattus norvegicus,10116,[Pioglitazone results in increased activity of PPARG protein] which results in increased abundance of Diglycerides,19439812
6112114,C469328,kresoxim-methyl,PPARG,5468,Homo sapiens,9606,kresoxim-methyl inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein],30818834
6326970,D012643,Selenium,PPARG,5468,Mus musculus,10090,"PPARG protein promotes the reaction [Selenium inhibits the reaction [lipopolysaccharide, Escherichia coli O111 B4 results in increased expression of PTGS2 protein]]|Selenium promotes the reaction [lipopolysaccharide, Escherichia coli O111 B4 results in increased activity of PPARG protein]",17439952
6327000,C019003,methaneselenol,PPARG,5468,Homo sapiens,9606,methaneselenol results in increased expression of PPARG mRNA,19625696
6327546,C507805,diphenyl phosphite,PPARG,5468,Homo sapiens,9606,diphenyl phosphite binds to and results in increased activity of PPARG protein,33049310
6327657,C007567,triphenyltin hydroxide,PPARG,5468,Homo sapiens,9606,triphenyltin hydroxide results in increased expression of PPARG mRNA,32473317
6419725,D002338,Carotenoids,PPARG,5468,Mus musculus,10090,Carotenoids results in decreased expression of PPARG mRNA,11237167
6422843,C513428,pyrachlostrobin,PPARG,5468,Homo sapiens,9606,pyrachlostrobin binds to and results in increased activity of PPARG protein,33049310
6422843,C513428,pyrachlostrobin,PPARG,5468,Mus musculus,10090,pyrachlostrobin results in decreased expression of PPARG mRNA,29127035
6433556,D001865,Bongkrekic Acid,PPARG,5468,Homo sapiens,9606,Bongkrekic Acid results in increased activity of PPARG protein|Bongkrekic Acid analog results in increased activity of PPARG protein,25786526
6435901,C420162,linoleamide,PPARG,5468,Homo sapiens,9606,linoleamide analog results in increased activity of PPARG protein,29288688
6436023,C014416,citreoviridin,PPARG,5468,Rattus norvegicus,10116,Sodium Selenite inhibits the reaction [citreoviridin results in decreased activity of PPARG protein]|Thiamine inhibits the reaction [citreoviridin results in decreased activity of PPARG protein]|citreoviridin results in decreased activity of PPARG protein,31419397
6436173,D000078262,Rifaximin,PPARG,5468,Homo sapiens,9606,[NR1I2 results in increased susceptibility to Rifaximin] which results in increased expression of PPARG mRNA,22790967
6436605,C049346,diniconazole,PPARG,5468,Danio rerio,7955,diniconazole binds to and results in increased activity of PPARG protein,33049310
6437847,C038649,"13-hydroperoxy-9,11-octadecadienoic acid",PPARG,5468,Rattus norvegicus,10116,"13-hydroperoxy-9,11-octadecadienoic acid results in increased expression of PPARG protein",22135674
6438135,C061091,lithospermate B,PPARG,5468,Rattus norvegicus,10116,lithospermate B inhibits the reaction [bisphenol A results in increased expression of PPARG mRNA],34165232
6439179,C062894,"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",PPARG,5468,Mus musculus,10090,"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid binds to and affects the activity of PPARG protein",17056761
6442842,C099952,bifenthrin,PPARG,5468,Homo sapiens,9606,bifenthrin binds to and results in increased activity of PPARG protein,33049310
6442842,C099952,bifenthrin,PPARG,5468,Homo sapiens,9606,bifenthrin results in increased expression of PPARG mRNA,29554630
6443665,C085278,hydroxysafflor yellow A,PPARG,5468,Rattus norvegicus,10116,hydroxysafflor yellow A inhibits the reaction [Particulate Matter results in decreased expression of PPARG protein]|hydroxysafflor yellow A inhibits the reaction [2-chloro-5-nitrobenzanilide promotes the reaction [Particulate Matter results in decreased expression of PPARG protein]]|hydroxysafflor yellow A inhibits the reaction [Vehicle Emissions results in decreased expression of PPARG protein]|hydroxysafflor yellow A inhibits the reaction [2-chloro-5-nitrobenzanilide promotes the reaction [Vehicle Emissions results in decreased expression of PPARG protein]],24192212
6449999,C100679,cannabigerolic acid,PPARG,5468,Homo sapiens,9606,cannabigerolic acid binds to and results in increased activity of PPARG protein|cannabigerolic acid results in increased expression of PPARG mRNA|cannabigerolic acid promotes the reaction [[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of PPARG mRNA],30611848
6449999,C100679,cannabigerolic acid,PPARG,5468,Homo sapiens,9606,cannabigerolic acid results in decreased expression of PPARG protein|cannabigerolic acid results in increased expression of PPARG mRNA,28853159
6518171,C120099,GW 1929,PPARG,5468,Homo sapiens,9606,GW 1929 inhibits the reaction [GW 1929 binds to PPARG protein]|Pioglitazone inhibits the reaction [GW 1929 binds to PPARG protein]|tributyltin inhibits the reaction [GW 1929 binds to PPARG protein]|butylbenzyl phthalate inhibits the reaction [GW 1929 binds to PPARG protein],31016361
6518171,C120099,GW 1929,PPARG,5468,Homo sapiens,9606,[GW 1929 binds to and results in increased activity of PPARG protein] promotes the reaction [TNF protein results in decreased susceptibility to FSHB protein],21734263
6518171,C120099,GW 1929,PPARG,5468,Homo sapiens,9606,GW 1929 binds to PPARG protein,20008677|31016361|32407875
6518171,C120099,GW 1929,PPARG,5468,Homo sapiens,9606,GW 1929 inhibits the reaction [Pioglitazone results in increased expression of PPARG protein]|GW 1929 inhibits the reaction [Melatonin results in increased expression of PPARG protein],29734669
6518171,C120099,GW 1929,PPARG,5468,Homo sapiens,9606,GW 1929 promotes the reaction [NCOA6 protein binds to PPARG protein]|GW 1929 promotes the reaction [PPARGC1A protein binds to PPARG protein]|GW 1929 promotes the reaction [NRIP1 protein binds to PPARG protein]|GW 1929 promotes the reaction [NCOA2 protein binds to PPARG protein]|GW 1929 promotes the reaction [C14ORF28 protein binds to PPARG protein],32407875
6518171,C120099,GW 1929,PPARG,5468,Homo sapiens,9606,GW 1929 results in increased activity of PPARG protein,21543282
6518171,C120099,GW 1929,PPARG,5468,Homo sapiens,9606,GW 1929 results in increased activity of [PPARG protein binds to RXRA protein]|ZNF366 protein promotes the reaction [GW 1929 results in increased activity of [PPARG protein binds to RXRA protein]],20008677
6518171,C120099,GW 1929,PPARG,5468,Mus musculus,10090,GW 1929 results in increased expression of PPARG mRNA|4-chloro-N-(2-((5-trifluoromethyl-2-pyridyl)sulfonyl)ethyl)benzamide inhibits the reaction [GW 1929 results in increased expression of PPARG mRNA],20516370
6518171,C120099,GW 1929,PPARG,5468,Mus musculus,10090,GW 1929 binds to and results in increased activity of PPARG protein,12847270|18292206
6518171,C120099,GW 1929,PPARG,5468,Mus musculus,10090,GW 1929 inhibits the reaction [PPARG protein affects the reaction [Lipopolysaccharides results in increased abundance of Nitric Oxide]],12847270
6518171,C120099,GW 1929,PPARG,5468,Mus musculus,10090,GW 1929 inhibits the reaction [tetrabromobisphenol A results in decreased expression of PPARG protein],24132472
6518171,C120099,GW 1929,PPARG,5468,Rattus norvegicus,10116,GW 1929 results in increased expression of PPARG mRNA,19420904
6518171,C120099,GW 1929,PPARG,5468,NULL,NULL,GW 1929 binds to and results in increased activity of PPARG protein,15809511|20032081|20840543|21734263
6518171,C120099,GW 1929,PPARG,5468,NULL,NULL,GW 1929 results in increased activity of [RXRA protein binds to PPARG protein],11752099
6537961,C412303,triticonazole,PPARG,5468,Mus musculus,10090,triticonazole binds to and results in increased activity of PPARG protein,33049310
6540277,C116322,4-benzhydryloxy-1-(3-(1H-tetrazol-5-yl-)-propyl)piperidine,PPARG,5468,Homo sapiens,9606,4-benzhydryloxy-1-(3-(1H-tetrazol-5-yl-)-propyl)piperidine inhibits the reaction [Niacin results in increased activity of PPARG protein],16386710
6603901,C520164,4-(3-(2-propyl-3-hydroxy-4-acetyl)phenoxy)propyloxyphenoxy acetic acid,PPARG,5468,Homo sapiens,9606,4-(3-(2-propyl-3-hydroxy-4-acetyl)phenoxy)propyloxyphenoxy acetic acid binds to PPARG protein,11779144
6603901,C520164,4-(3-(2-propyl-3-hydroxy-4-acetyl)phenoxy)propyloxyphenoxy acetic acid,PPARG,5468,Homo sapiens,9606,4-(3-(2-propyl-3-hydroxy-4-acetyl)phenoxy)propyloxyphenoxy acetic acid results in increased activity of PPARG protein,15273253
6711157,C098340,"2-(N-(7-nitrobenz-2-oxa-1,3-diazol-4-yl)amino)-2-deoxyglucose",PPARG,5468,Rattus norvegicus,10116,"PPARG mutant form inhibits the reaction [monascin inhibits the reaction [Pyruvaldehyde results in decreased uptake of 2-(N-(7-nitrobenz-2-oxa-1,3-diazol-4-yl)amino)-2-deoxyglucose]]|PPARG mutant form inhibits the reaction [Rosiglitazone inhibits the reaction [Pyruvaldehyde results in decreased uptake of 2-(N-(7-nitrobenz-2-oxa-1,3-diazol-4-yl)amino)-2-deoxyglucose]]",23954466
6850743,C052901,lemongrass oil,PPARG,5468,Canis lupus familiaris,9615,lemongrass oil results in increased expression of PPARG mRNA,25660481
6857447,D024503,beta-Tocopherol,PPARG,5468,Rattus norvegicus,10116,[alpha-Tocopherol co-treated with beta-Tocopherol co-treated with gamma-Tocopherol co-treated with delta-tocopherol] affects the reaction [Estradiol affects the expression of PPARG protein]|[alpha-Tocopherol co-treated with beta-Tocopherol co-treated with gamma-Tocopherol co-treated with delta-tocopherol] affects the reaction [Estradiol affects the expression of PPARG mRNA],22389237
6918373,C108709,oleoyl-estrone,PPARG,5468,Rattus norvegicus,10116,oleoyl-estrone results in decreased expression of PPARG mRNA alternative form,20184727
6918540,C411602,dalcetrapib,PPARG,5468,Homo sapiens,9606,dalcetrapib results in increased expression of PPARG mRNA,25617244
6918840,C025474,rebaudioside A,PPARG,5468,Mus musculus,10090,rebaudioside A affects the reaction [[LEP protein co-treated with LDLR protein] affects the expression of PPARG mRNA],25554529
9570290,C003135,phoxim,PPARG,5468,Homo sapiens,9606,phoxim binds to and results in increased activity of PPARG protein,33049310
9803963,C425931,GW 501516,PPARG,5468,Danio rerio,7955,GW 501516 results in decreased expression of PPARG mRNA,34302850
9803963,C425931,GW 501516,PPARG,5468,Homo sapiens,9606,GW 501516 results in increased activity of PPARG protein,16386710
9803963,C425931,GW 501516,PPARG,5468,Homo sapiens,9606,GW 501516 results in increased expression of PPARG mRNA,19201410
9811606,C102521,GGTI 298,PPARG,5468,Rattus norvegicus,10116,GGTI 298 results in increased expression of PPARG mRNA,20578043
9823887,C529148,rosavin,PPARG,5468,Homo sapiens,9606,rosavin results in decreased expression of PPARG mRNA,20706672
9826528,C506614,mirdametinib,PPARG,5468,Mus musculus,10090,mirdametinib inhibits the reaction [Protein Kinase Inhibitors results in increased phosphorylation of and results in decreased activity of PPARG protein],26670611
9831414,C405603,Omacor,PPARG,5468,Homo sapiens,9606,Omacor results in increased activity of PPARG protein,24597798
9839306,C055818,"d,d-T80-prallethrin",PPARG,5468,Danio rerio,7955,"d,d-T80-prallethrin binds to and results in increased activity of PPARG protein",33049310
9839306,C055818,"d,d-T80-prallethrin",PPARG,5468,Homo sapiens,9606,"d,d-T80-prallethrin results in increased expression of PPARG mRNA",32473317
9861219,C099958,acanthoic acid,PPARG,5468,Mus musculus,10090,acanthoic acid inhibits the reaction [Dietary Fats results in increased expression of PPARG protein],31421115
9861219,C099958,acanthoic acid,PPARG,5468,Mus musculus,10090,acanthoic acid inhibits the reaction [Ethanol results in increased expression of PPARG protein],28964808
9865808,C119130,4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide,PPARG,5468,Rattus norvegicus,10116,4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide binds to and results in increased activity of PPARG protein|4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide results in increased expression of PPARG mRNA|4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide inhibits the reaction [Carbon Tetrachloride results in decreased expression of PPARG mRNA]|15-deoxyprostaglandin J2 promotes the reaction [4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide binds to and results in increased activity of PPARG protein]|4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide promotes the reaction [15-deoxyprostaglandin J2 binds to and results in increased activity of PPARG protein],15876570
9870584,C401311,GW 7845,PPARG,5468,Mus musculus,10090,PPARG protein promotes the reaction [GW 7845 results in increased expression of ADIPOQ mRNA],20519739
9870584,C401311,GW 7845,PPARG,5468,NULL,NULL,GW 7845 binds to and results in increased activity of PPARG protein,12670479|17400580|20519739
9881506,C406734,4-methylene-2-octyl-5-oxofuran-3-carboxylic acid,PPARG,5468,Mus musculus,10090,4-methylene-2-octyl-5-oxofuran-3-carboxylic acid results in decreased expression of PPARG mRNA,15707987
9888484,C517861,naveglitazar,PPARG,5468,NULL,NULL,naveglitazar binds to and results in increased activity of PPARG protein,19700659
9890319,C453901,LY 465608,PPARG,5468,NULL,NULL,LY 465608 binds to and results in increased activity of PPARG protein,17255113
9893571,C412815,GW 4064,PPARG,5468,Homo sapiens,9606,[GW 4064 co-treated with Oleic Acid] results in decreased expression of PPARG mRNA|GW 4064 results in increased expression of PPARG mRNA,30611723
9893571,C412815,GW 4064,PPARG,5468,Rattus norvegicus,10116,GW 4064 results in increased expression of PPARG mRNA,15980055
9908833,C495944,DRF 2519,PPARG,5468,Homo sapiens,9606,DRF 2519 results in increased activity of PPARG protein,21543282
9908833,C495944,DRF 2519,PPARG,5468,Homo sapiens,9606,DRF 2519 results in increased activity of PPARG protein alternative form,23563205
9917968,C441128,"3-N-1(spermine)-7, 24-dihydroxy-5-cholestane 24-sulfate",PPARG,5468,Equus caballus,9796,"3-N-1(spermine)-7, 24-dihydroxy-5-cholestane 24-sulfate affects the expression of and results in increased secretion of PPARG",33536069
9920342,C018665,sorbitan monooleate,PPARG,5468,Homo sapiens,9606,sorbitan monooleate binds to and results in increased activity of PPARG protein,27131391
9929731,C116893,"2,2-dichloro-12-(p-chlorophenyl)-dodecanoic acid",PPARG,5468,Homo sapiens,9606,"2,2-dichloro-12-(p-chlorophenyl)-dodecanoic acid results in increased activity of PPARG protein",15273253
9947731,C487401,"2-methyl-c-5-(4-(5-methyl-2-(4-methylphenyl)-4-oxazolyl)butyl)-1,3-dioxane-r-2-carboxylic acid",PPARG,5468,Homo sapiens,9606,"2-methyl-c-5-(4-(5-methyl-2-(4-methylphenyl)-4-oxazolyl)butyl)-1,3-dioxane-r-2-carboxylic acid results in increased activity of PPARG protein",14982965
9954280,C479635,5-chloro-1-(4-chlorobenzyl)-3-(phenylthio)indole-2-carboxylic acid,PPARG,5468,Homo sapiens,9606,5-chloro-1-(4-chlorobenzyl)-3-(phenylthio)indole-2-carboxylic acid binds to PPARG protein,12554792
9955612,C580960,CAY10506,PPARG,5468,Homo sapiens,9606,CAY10506 results in increased activity of PPARG protein alternative form,23563205
10017512,C091768,3'-methoxy-4'-nitroflavone,PPARG,5468,Mus musculus,10090,3'-methoxy-4'-nitroflavone inhibits the reaction [Tetrachlorodibenzodioxin results in decreased expression of PPARG protein],15050417
10025649,C483845,2-(2-(4-phenoxy-2-propylphenoxy)ethyl)indole-5-acetic acid,PPARG,5468,NULL,NULL,2-(2-(4-phenoxy-2-propylphenoxy)ethyl)indole-5-acetic acid binds to and results in increased activity of PPARG protein,17259670
10068800,C471831,"5-(4-(2-(2-ethyl-4-methyl-6-oxo-1,6-dihydro-1-pyrimidinyl)ethoxy)phenylmethyl)thiazolidine-2,4-dione",PPARG,5468,Homo sapiens,9606,"5-(4-(2-(2-ethyl-4-methyl-6-oxo-1,6-dihydro-1-pyrimidinyl)ethoxy)phenylmethyl)thiazolidine-2,4-dione results in increased activity of PPARG protein alternative form",23563205
10109594,C551630,dehydroglyasperin D,PPARG,5468,Homo sapiens,9606,dehydroglyasperin D binds to PPARG protein,14608046
10202734,C528847,sargahydroquinoic acid,PPARG,5468,Homo sapiens,9606,sargahydroquinoic acid results in increased expression of PPARG mRNA,25019995
10229498,C541917,INT 131,PPARG,5468,Homo sapiens,9606,INT 131 inhibits the reaction [[Rosiglitazone binds to MED1 protein modified form] which binds to PPARG protein]|INT 131 inhibits the reaction [Rosiglitazone binds to PPARG protein]|INT 131 inhibits the reaction [Rosiglitazone results in increased expression of PPARG mRNA]|[INT 131 binds to MED1 protein modified form] which binds to PPARG protein|INT 131 binds to PPARG protein|INT 131 results in increased expression of PPARG mRNA,19452630
10229498,C541917,INT 131,PPARG,5468,Mus musculus,10090,INT 131 results in increased expression of PPARG mRNA,28611668
10313045,D007501,Iron,PPARG,5468,Acanthogobius hasta,267130,Iron affects the expression of PPARG mRNA|Troglitazone affects the reaction [Iron affects the expression of PPARG mRNA],28411055
10313045,D007501,Iron,PPARG,5468,Homo sapiens,9606,Iron deficiency results in increased expression of PPARG mRNA,20368581
10382483,C046760,15-acetyldeoxynivalenol,PPARG,5468,Homo sapiens,9606,15-acetyldeoxynivalenol results in decreased activity of PPARG protein,27481073
10429214,C550453,dioxinodehydroeckol,PPARG,5468,Mus musculus,10090,dioxinodehydroeckol results in decreased expression of PPARG protein|dioxinodehydroeckol results in decreased expression of PPARG mRNA,20385110
10429242,C580959,CAY10415,PPARG,5468,Homo sapiens,9606,CAY10415 results in increased activity of PPARG protein alternative form,23563205
11048796,C550006,fluoxastrobin,PPARG,5468,Homo sapiens,9606,fluoxastrobin inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein],30818834
11226684,C078846,epoxomicin,PPARG,5468,Mus musculus,10090,epoxomicin inhibits the reaction [Resveratrol results in decreased expression of PPARG protein]|epoxomicin inhibits the reaction [Rosiglitazone results in decreased expression of PPARG protein],18555852
11285653,C556557,picoxystrobin,PPARG,5468,Homo sapiens,9606,picoxystrobin inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein],30818834
11313622,C520571,tideglusib,PPARG,5468,Homo sapiens,9606,tideglusib inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of PPARG protein],30965670
11393311,C073718,cannabidiol hydroxyquinone,PPARG,5468,NULL,NULL,cannabidiol hydroxyquinone binds to PPARG protein,22971837
11524144,C516138,dorsomorphin,PPARG,5468,Homo sapiens,9606,dorsomorphin inhibits the reaction [Resveratrol results in decreased expression of PPARG mRNA],24584901
11524144,C516138,dorsomorphin,PPARG,5468,Homo sapiens,9606,"[NOG protein co-treated with Valproic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in increased expression of PPARG mRNA",27188386
11524144,C516138,dorsomorphin,PPARG,5468,Mus musculus,10090,dorsomorphin inhibits the reaction [rotenoisin A inhibits the reaction [[INS1 protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of PPARG protein]],30446312
11524144,C516138,dorsomorphin,PPARG,5468,Rattus norvegicus,10116,dorsomorphin inhibits the reaction [25-hydroxyprotopanaxadiol results in increased phosphorylation of PPARG protein],33676887
11546596,C513115,1-(methylimino-N-oxy)-6-(2-morpholinoethoxy)-3-phenyl-1H-indene-2-carboxylic acid ethyl ester,PPARG,5468,Homo sapiens,9606,PPARG mRNA affects the susceptibility to 1-(methylimino-N-oxy)-6-(2-morpholinoethoxy)-3-phenyl-1H-indene-2-carboxylic acid ethyl ester|1-(methylimino-N-oxy)-6-(2-morpholinoethoxy)-3-phenyl-1H-indene-2-carboxylic acid ethyl ester binds to and results in increased activity of PPARG protein,17535976
11556427,C530884,anacetrapib,PPARG,5468,Homo sapiens,9606,anacetrapib results in increased expression of PPARG mRNA,25617244
11970143,D008070,Lipopolysaccharides,PPARG,5468,Homo sapiens,9606,"ciglitazone inhibits the reaction [Lipopolysaccharides results in decreased expression of PPARG mRNA]|pirinixic acid inhibits the reaction [Lipopolysaccharides results in decreased expression of PPARG mRNA]|Lipopolysaccharides results in decreased expression of PPARG mRNA|15-deoxy-delta(12,14)-prostaglandin J2 inhibits the reaction [Lipopolysaccharides results in decreased expression of PPARG mRNA]",12604364
11970143,D008070,Lipopolysaccharides,PPARG,5468,Homo sapiens,9606,[Butyric Acid co-treated with Lipopolysaccharides] results in increased expression of PPARG mRNA,29751049
11970143,D008070,Lipopolysaccharides,PPARG,5468,Homo sapiens,9606,Cannabidiol inhibits the reaction [Lipopolysaccharides promotes the reaction [PPARG protein binds to CMPK2 promoter]]|Lipopolysaccharides promotes the reaction [PPARG protein binds to CMPK2 promoter]|Cannabidiol inhibits the reaction [Lipopolysaccharides promotes the reaction [PPARG protein results in increased expression of CMPK2 mRNA]],34269108
11970143,D008070,Lipopolysaccharides,PPARG,5468,Homo sapiens,9606,PPARG mutant form inhibits the reaction [Telmisartan inhibits the reaction [Lipopolysaccharides results in increased expression of NFKBIA mRNA]]|PPARG mutant form inhibits the reaction [Telmisartan inhibits the reaction [Lipopolysaccharides results in increased expression of TNF mRNA]],22124178
11970143,D008070,Lipopolysaccharides,PPARG,5468,Homo sapiens,9606,[Troglitazone results in increased activity of PPARG protein] inhibits the reaction [Lipopolysaccharides results in increased expression of HMGB1 mRNA]|[Troglitazone results in increased activity of PPARG protein] inhibits the reaction [Lipopolysaccharides results in increased expression of HMGB1 protein],21617575
11970143,D008070,Lipopolysaccharides,PPARG,5468,Mus musculus,10090,"GW 1929 inhibits the reaction [PPARG protein affects the reaction [Lipopolysaccharides results in increased abundance of Nitric Oxide]]|ciglitazone inhibits the reaction [PPARG protein affects the reaction [Lipopolysaccharides results in increased abundance of Nitric Oxide]]|PPARG protein affects the reaction [Lipopolysaccharides results in increased abundance of Nitric Oxide]|15-deoxy-delta(12,14)-prostaglandin J2 inhibits the reaction [PPARG protein affects the reaction [Lipopolysaccharides results in increased abundance of Nitric Oxide]]",12847270
11970143,D008070,Lipopolysaccharides,PPARG,5468,Mus musculus,10090,Docosahexaenoic Acids promotes the reaction [Benzo(a)pyrene promotes the reaction [Lipopolysaccharides results in increased activity of PPARG protein]]|Benzo(a)pyrene promotes the reaction [Lipopolysaccharides results in increased activity of PPARG protein]|Docosahexaenoic Acids promotes the reaction [Lipopolysaccharides results in increased activity of PPARG protein]|Lipopolysaccharides results in increased activity of PPARG protein,27329536
11970143,D008070,Lipopolysaccharides,PPARG,5468,Mus musculus,10090,hesperetin analog affects the reaction [PPARG protein affects the reaction [Lipopolysaccharides results in increased expression of IL1B protein]]|hesperetin analog affects the reaction [PPARG protein affects the reaction [Lipopolysaccharides results in increased expression of IL6 protein]]|hesperetin analog inhibits the reaction [Lipopolysaccharides results in decreased expression of PPARG protein]|PPARG protein affects the reaction [Lipopolysaccharides results in increased expression of IL1B mRNA]|PPARG protein affects the reaction [Lipopolysaccharides results in increased expression of IL6 mRNA]|Silymarin inhibits the reaction [Lipopolysaccharides results in decreased expression of PPARG mRNA]|PPARG protein affects the reaction [Lipopolysaccharides results in increased expression of IL6 protein]|PPARG protein affects the reaction [Lipopolysaccharides results in increased phosphorylation of JAK1 protein]|PPARG protein affects the reaction [Lipopolysaccharides results in increased expression of TNF protein]|hesperetin analog affects the reaction [PPARG protein affects the reaction [Lipopolysaccharides results in increased phosphorylation of STAT1 protein]]|[hesperetin analog co-treated with PPARG protein] affects the reaction [Lipopolysaccharides results in increased expression of TNF protein]|hesperetin analog inhibits the reaction [Lipopolysaccharides results in decreased expression of PPARG mRNA]|hesperetin analog affects the reaction [PPARG protein affects the reaction [Lipopolysaccharides results in increased phosphorylation of JAK1 protein]]|PPARG protein affects the reaction [Lipopolysaccharides results in increased phosphorylation of STAT1 protein]|PPARG protein affects the reaction [Lipopolysaccharides results in increased expression of TNF mRNA]|Silymarin inhibits the reaction [Lipopolysaccharides results in decreased expression of PPARG protein],28428136
